recommendationid,author,language,review,timestamp_created,timestamp_updated,voted_up,votes_up,votes_funny,weighted_vote_score,comment_count,steam_purchase,received_for_free,written_during_early_access,hidden_in_steam_china,steam_china_location
151961313,"{'steamid': '76561198314014510', 'num_games_owned': 321, 'num_reviews': 2, 'playtime_forever': 101, 'playtime_last_two_weeks': 0, 'playtime_at_review': 44, 'last_played': 1701421600}",koreana,해리포터를 좋아한다면 싫어할수가 없는 게임,1700970018,1700970018,True,0,0,0,0,True,False,False,True,
151950433,"{'steamid': '76561199029245636', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 3389, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3174, 'last_played': 1706718037}",koreana,부탁하는 것마다 다 들어주고 곱스톤도 찾아주는 호구 슬리데린 전학생,1700964004,1700964004,True,0,0,0,0,True,False,False,True,
151912232,"{'steamid': '76561198375505466', 'num_games_owned': 122, 'num_reviews': 19, 'playtime_forever': 14627, 'playtime_last_two_weeks': 0, 'playtime_at_review': 12680, 'last_played': 1706939183}",koreana,*에했던게임들중에서가장최고의게임기숙사별로개의캐릭터모두만렙도찍고업적수집도전과제까지모조리다클리어한인생겜해리포터신동사의팬이라면게임을하는내행복할것이고해리포터신동사의팬이아니여도게임을충분히재미있게즐길수있다고생각함책과영화에서만보던호그와트와호그스미드는정말완벽히구현되어있었고화려한그래픽에감탄이절로나오는배경과다양한마법연출들이너무좋음각기숙사별로확실하게분위기와연,1700948202,1700948202,True,0,0,0,0,False,False,False,True,
151895934,"{'steamid': '76561198164288841', 'num_games_owned': 2164, 'num_reviews': 28, 'playtime_forever': 3160, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3160, 'last_played': 1682100198}",koreana,할만한데 버그는 조금,1700942300,1700942300,True,0,0,0,0,False,False,False,True,
151853466,"{'steamid': '76561198336967795', 'num_games_owned': 54, 'num_reviews': 17, 'playtime_forever': 2685, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2677, 'last_played': 1711382783}",koreana,굿,1700928045,1700928045,True,1,0,0.523809552192687988,0,True,False,False,True,
151839222,"{'steamid': '76561198100043097', 'num_games_owned': 0, 'num_reviews': 13, 'playtime_forever': 2694, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2694, 'last_played': 1680428662}",koreana,정석적인 오픈월드로써 즐거움을 주는 요인은 모두 갖추고 있어서 오랜만에 정말 빡쎄게 집중하며 재밌게 플레이하였습니다,1700923710,1700923710,True,0,0,0,0,False,False,False,True,
151838367,"{'steamid': '76561198070563394', 'num_games_owned': 0, 'num_reviews': 63, 'playtime_forever': 1162, 'playtime_last_two_weeks': 0, 'playtime_at_review': 421, 'last_played': 1702469575}",koreana,랙햄의시험**언제나온게임인데이런걸로진행을못하게만드냐퀘포기무결점재설치다해봤는데도보스죽이고도진행이안된다시간버렸다슈벌,1700923435,1701590261,False,0,0,0,0,True,False,False,True,
151814955,"{'steamid': '76561198120075521', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 2456, 'playtime_last_two_weeks': 523, 'playtime_at_review': 724, 'last_played': 1716718629}",koreana,굳,1700915971,1700915971,True,0,0,0,0,True,False,False,True,
151798810,"{'steamid': '76561199103421182', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 3443, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1353, 'last_played': 1714455054}",koreana,최고 크루시오 쓰고싶다,1700912171,1700912171,True,0,0,0,0,True,False,False,True,
151779498,"{'steamid': '76561198110813707', 'num_games_owned': 296, 'num_reviews': 11, 'playtime_forever': 3004, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3002, 'last_played': 1700905819}",koreana,어쩌고 저쩌고 게임평가,1700905772,1700905772,True,1,0,0.516129076480865479,0,True,False,False,True,
151777459,"{'steamid': '76561199348781687', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2691, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2634, 'last_played': 1705199307}",koreana,해덕이 할 수 있는 최고의 덕질,1700904988,1700904988,True,0,0,0,0,True,False,False,True,
151768581,"{'steamid': '76561198024890531', 'num_games_owned': 0, 'num_reviews': 11, 'playtime_forever': 2371, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2371, 'last_played': 1677324673}",koreana,그동안 보았던 해리포터 관련 컨텐츠 중 단연 최고,1700901269,1700901269,True,8,0,0.616654634475708008,0,True,False,False,True,
151764394,"{'steamid': '76561198185972262', 'num_games_owned': 170, 'num_reviews': 3, 'playtime_forever': 1954, 'playtime_last_two_weeks': 0, 'playtime_at_review': 674, 'last_played': 1711724093}",koreana,재미있고 마법이 신기함 근데 수영은 되는데 잠수가 안돼서 물 속의 아이템을 못먹음,1700899284,1700899284,True,0,0,0,0,False,False,False,True,
151758788,"{'steamid': '76561198340322041', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 3375, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3335, 'last_played': 1700898943}",koreana,해리포터 시리즈를 좋아한다면 도전해볼 만한 게임입니다 마법을 슉 날리면서 즐겁게 플레이 가능합니다,1700896534,1700896534,True,0,0,0,0,True,False,False,True,
151736025,"{'steamid': '76561199063933082', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 13315, 'playtime_last_two_weeks': 0, 'playtime_at_review': 13215, 'last_played': 1708932247}",koreana,내인생*이만큼비싼돈주고산게임이없지만후회안함일단해리포터한번이라도정주행한사람이면후회는하지않을것으로예상됩니다내가직접*전해리포터속세계관으로들어가임무를완수하고보상을받으며최종보스를잡는오픈월드액션로보스를잡은후에도동물을집접키우도아바타를꾸미는등다양한컨텐츠가있고가지기숙사를모두즐겨볼수있는그런게임입니다하지만아쉬운점은가지모두같지은않지만비슷한스토리고동물의숲처럼컨텐츠가,1700884482,1700884482,True,0,0,0.47826087474822998,0,True,False,False,True,
151727245,"{'steamid': '76561198122415835', 'num_games_owned': 132, 'num_reviews': 5, 'playtime_forever': 4822, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4822, 'last_played': 1682460363}",koreana,와 승강장,1700879854,1700879854,True,0,0,0,0,True,False,False,True,
151726251,"{'steamid': '76561199151069165', 'num_games_owned': 48, 'num_reviews': 1, 'playtime_forever': 2335, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2335, 'last_played': 1679911797}",koreana,그냥 줜내 재미있슴다,1700879354,1700879354,True,0,0,0,0,True,False,False,True,
151718441,"{'steamid': '76561198049022656', 'num_games_owned': 1165, 'num_reviews': 11, 'playtime_forever': 390, 'playtime_last_two_weeks': 0, 'playtime_at_review': 354, 'last_played': 1702810177}",koreana,퍼 할인도 최고라 생각했는데 퍼를 바로 때리네요 그래도 게임 재밌습니다,1700875148,1700875148,True,1,0,0.52173912525177002,0,True,False,False,True,
151710368,"{'steamid': '76561198186798865', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 2776, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2776, 'last_played': 1681926224}",koreana,해리포터 좋아하면 띵작임,1700870840,1700870840,True,0,0,0,0,True,False,False,True,
151708972,"{'steamid': '76561198107357867', 'num_games_owned': 229, 'num_reviews': 11, 'playtime_forever': 3562, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3562, 'last_played': 1698674821}",koreana,딱히 헤리포터 팬이 아니라도 플레이에 크게 지장 없고 게임으로만 봤을때 평범한 수준의 오픈월드 게임이다 단지 반복적인 서브퀘스트 아쉬운 편의기능 세계관에 크게 관심없으면 루즈해지는 건 어쩔수 없는듯,1700870113,1700870113,True,0,0,0,0,True,False,False,True,
151658244,"{'steamid': '76561198359578929', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 5221, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4364, 'last_played': 1713644817}",koreana,솔직히 불편한점 재능초기화 안됨 캐릭터 슬롯 제한 가끔 문틈에 껴서 재시작해야되는거 등 빼고 해리포터 팬이면 해볼만 함 재밌음 컨셉잡고 해야 더 재밌는듯,1700851577,1700851577,True,0,0,0,0,True,False,False,True,
151628250,"{'steamid': '76561198141371970', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 3001, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2999, 'last_played': 1700843024}",koreana,호그와트 돌아다니는 맛이 있음,1700842967,1700842967,True,0,0,0,0,True,False,False,True,
151627738,"{'steamid': '76561198058065668', 'num_games_owned': 1299, 'num_reviews': 111, 'playtime_forever': 10688, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1619, 'last_played': 1711545334}",koreana,와 나 해리포터 생각보다 나 좋아하네,1700842826,1700842826,True,29,8,0.777307868003845215,0,False,False,False,True,
151624969,"{'steamid': '76561198816971319', 'num_games_owned': 0, 'num_reviews': 15, 'playtime_forever': 2886, 'playtime_last_two_weeks': 106, 'playtime_at_review': 2492, 'last_played': 1715953956}",koreana,슬리데린이 되고 싶어요,1700842278,1700842278,True,0,0,0,0,True,False,False,True,
151534383,"{'steamid': '76561198365720967', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 3811, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3811, 'last_played': 1700827039}",koreana,해리 포터를 좋아하는 팬으로서는 정말 재미있게 즐겼지만 반복형 오픈월드 때문에 조금 피곤할 때도 있었던 게임 그리고 현재는 어떤지 모르겠으나 출시 초기에 디지털 디럭스 에디션을 사 얼리 액세스로 즐겼을 때 최적화가 잘 되어있지 않아 호그와트 내에서 방들을 오고 갈 때 프레임드랍이 가끔 있었음 사양이 높기 때문에 구매전 미리 확인해 보고 사기를 추천해 본다 정리하자면 해리 포터 팬이라면 산 걸 그리 후회하지는 않을 게임,1700828016,1700828016,True,0,0,0,0,True,False,False,True,
151521994,"{'steamid': '76561198120472542', 'num_games_owned': 109, 'num_reviews': 66, 'playtime_forever': 2421, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2421, 'last_played': 1677748972}",koreana,게임성으로 따지자면 전형적인 유비식 반복형 오픈월드 게임 하지만 이 게임을 즐기는 사람은 오픈월드 게임을 좋아하는 게이머가 아닌 해리포터 자체를 좋아하는 팬이기에 호그와트 주변을 빗자루타고 날라다니기만 해도 충분한 게임 그럼에도 적당히 좋은 타격감의 전투와 퍼즐 잠입 수집 요소까지 라이트한 유저를 즐겁게할 요소가 많음 원작에 나온 디테일한 요소 집요정 비밀공간 이라던가 해리포터 팬이라면 감동받을 부분이 많음,1700825105,1700825105,True,0,0,0,0,True,False,False,True,
151496511,"{'steamid': '76561198802276188', 'num_games_owned': 0, 'num_reviews': 9, 'playtime_forever': 2922, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2882, 'last_played': 1700815148}",koreana,최적화가 좀 망하긴했는데 그래도 재밌게 즐겼던게임인거같음,1700812698,1700812698,True,0,0,0,0,True,False,False,True,
151493424,"{'steamid': '76561197988485206', 'num_games_owned': 0, 'num_reviews': 28, 'playtime_forever': 1958, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1944, 'last_played': 1700811820}",koreana,재밌엉,1700810952,1700810952,True,0,0,0,0,True,False,False,True,
151491929,"{'steamid': '76561198292043101', 'num_games_owned': 31, 'num_reviews': 1, 'playtime_forever': 4912, 'playtime_last_two_weeks': 2128, 'playtime_at_review': 1363, 'last_played': 1717083700}",koreana,호그와트레거시를 모르는 머글이 있다 진짜 대작이에요 꼭 해보세요,1700810113,1700810113,True,0,0,0,0,True,False,False,True,
151479501,"{'steamid': '76561198801718822', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 961, 'playtime_last_two_weeks': 0, 'playtime_at_review': 434, 'last_played': 1703237348}",koreana,해리포터 시리즈를 떠나서 최고의 판타지 작품,1700802749,1700802749,True,0,0,0,0,True,False,False,True,
151475733,"{'steamid': '76561198399232186', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 730, 'playtime_last_two_weeks': 0, 'playtime_at_review': 710, 'last_played': 1710342193}",koreana,아 해리포터 팬으로서 너무 즐겁다,1700800623,1700800623,True,0,0,0,0,True,False,False,True,
151466224,"{'steamid': '76561198173621119', 'num_games_owned': 0, 'num_reviews': 14, 'playtime_forever': 4318, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4254, 'last_played': 1715445010}",koreana,매니악 하긴 하지만 팬들이 느끼기에 가장 잘 표현된 게임으로 세계관에 몰입하고 탐험하고 즐기엔 좋은 게임,1700795195,1700795195,True,0,0,0,0,True,False,False,True,
151458347,"{'steamid': '76561198113855652', 'num_games_owned': 176, 'num_reviews': 2, 'playtime_forever': 1037, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1037, 'last_played': 1698581861}",koreana,지루함,1700790913,1700790913,False,0,0,0,0,True,False,False,True,
151421240,"{'steamid': '76561198084820420', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 3174, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3174, 'last_played': 1683989047}",koreana,캐릭터 이름 하는 일 방 꾸미기 농사하기 빗자루 타기,1700774487,1700774487,True,72,61,0.862190127372741699,0,False,False,False,True,
151369961,"{'steamid': '76561198078822690', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2152, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2149, 'last_played': 1700759313}",koreana,추억,1700759283,1700759283,True,0,0,0,0,False,False,False,True,
151356010,"{'steamid': '76561198829283819', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 4376, 'playtime_last_two_weeks': 0, 'playtime_at_review': 4376, 'last_played': 1699192155}",koreana,최고의 게임,1700755578,1700755578,True,0,0,0,0,True,False,False,True,
151348283,"{'steamid': '76561198005069409', 'num_games_owned': 367, 'num_reviews': 8, 'playtime_forever': 1761, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1761, 'last_played': 1697127247}",koreana,세계관을 좋아하면 꼭 플레이 해보세요,1700753660,1700753660,True,1,0,0.517241418361663818,0,False,False,False,True,
151347573,"{'steamid': '76561198012597535', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 2925, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2925, 'last_played': 1700753108}",koreana,휴 낭만의 시대,1700753470,1700753470,True,0,0,0,0,True,False,False,True,
151339457,"{'steamid': '76561199021211297', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 369, 'playtime_last_two_weeks': 0, 'playtime_at_review': 287, 'last_played': 1709995183}",koreana,평 반복,1700751446,1700751446,True,0,0,0,0,True,False,False,True,
151332471,"{'steamid': '76561198034586189', 'num_games_owned': 0, 'num_reviews': 5, 'playtime_forever': 286, 'playtime_last_two_weeks': 0, 'playtime_at_review': 286, 'last_played': 1700749535}",koreana,굳 베리굳 짬이 스팀덱으로 하는중,1700749657,1700749657,True,0,0,0,0,True,False,False,True,
151328590,"{'steamid': '76561198807158747', 'num_games_owned': 58, 'num_reviews': 6, 'playtime_forever': 2814, 'playtime_last_two_weeks': 0, 'playtime_at_review': 524, 'last_played': 1703672702}",koreana,호그와트 입학권 단돈 만원,1700748607,1700748607,True,0,1,0,0,False,False,False,True,
151322458,"{'steamid': '76561198074664780', 'num_games_owned': 96, 'num_reviews': 7, 'playtime_forever': 5075, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5075, 'last_played': 1684330277}",koreana,나쁘지 않은데 왜 엔딩을 못 봤을까,1700746915,1700746915,True,0,0,0,0,False,False,False,True,
151319968,"{'steamid': '76561198119778654', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 3245, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3245, 'last_played': 1677491003}",koreana,눈이 즐거운 게임 전체적으로 만족,1700746200,1700746200,True,0,0,0,0,False,False,False,True,
151306595,"{'steamid': '76561199200505437', 'num_games_owned': 46, 'num_reviews': 5, 'playtime_forever': 1682, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1682, 'last_played': 1695559718}",koreana,닛사이***,1700742120,1700742120,True,0,0,0,0,True,False,False,True,
151292001,"{'steamid': '76561198398395232', 'num_games_owned': 0, 'num_reviews': 30, 'playtime_forever': 1944, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1944, 'last_played': 1697104036}",koreana,아브라카다브라는 위대하다,1700737074,1700737074,True,0,0,0,0,True,False,False,True,
151287253,"{'steamid': '76561197975260902', 'num_games_owned': 190, 'num_reviews': 9, 'playtime_forever': 3582, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3582, 'last_played': 1682774844}",koreana,장점 호그와트를 현실감 있게 구현함 전투가 생각보다 역동적임 단점 최적화가 더 잘되었으면 모험이 더 유쾌했을 것 출시 직후보다는 나아짐 수집요소나 퍼즐이 단조로워서 금방 질림,1700735349,1700735349,True,0,0,0,0,False,False,False,True,
151272288,"{'steamid': '76561198373809399', 'num_games_owned': 112, 'num_reviews': 3, 'playtime_forever': 1774, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1765, 'last_played': 1706775799}",koreana,짱,1700729583,1700729583,True,0,0,0,0,True,False,False,True,
151252382,"{'steamid': '76561198183888977', 'num_games_owned': 441, 'num_reviews': 49, 'playtime_forever': 118, 'playtime_last_two_weeks': 0, 'playtime_at_review': 118, 'last_played': 1700720907}",koreana,흠,1700720907,1700720907,True,0,0,0,0,False,False,False,True,
151247797,"{'steamid': '76561197994104742', 'num_games_owned': 0, 'num_reviews': 1, 'playtime_forever': 3296, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3296, 'last_played': 1679201120}",koreana,기대 없이 시작했다가 즐겁게 마무리했습니다 대단한 오픈월드 게임이라고 말할 수 없지만 나름의 매력이 충만한 게임이에요,1700718690,1700718690,True,0,0,0,0,False,False,False,True,
151245541,"{'steamid': '76561198214335397', 'num_games_owned': 0, 'num_reviews': 72, 'playtime_forever': 8166, 'playtime_last_two_weeks': 0, 'playtime_at_review': 934, 'last_played': 1708236656}",koreana,개발사가게임판매실적이좋은회사는아니지만다*간영화소재의게임을만들어서그런지영화속구현을정말잘해놓았습니다다만상호작용은좀아쉽네요저스트코즈를만든*겜개발사와이름이비슷하지만그곳과는다른회사입니다,1700717668,1700717668,True,0,0,0,0,False,False,False,True,
151189506,"{'steamid': '76561198958101004', 'num_games_owned': 0, 'num_reviews': 26, 'playtime_forever': 222, 'playtime_last_two_weeks': 0, 'playtime_at_review': 138, 'last_played': 1715910303}",koreana,멋진 게임입니다,1700695054,1700695054,True,0,0,0,0,False,False,False,True,
151090593,"{'steamid': '76561198200289793', 'num_games_owned': 136, 'num_reviews': 4, 'playtime_forever': 2319, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2319, 'last_played': 1676196358}",koreana,개꿀잼,1700673378,1700673378,True,0,0,0,0,False,False,False,True,
151085912,"{'steamid': '76561197992123758', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 1368, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1359, 'last_played': 1700834552}",koreana,모드쓰니까 재밌다,1700672583,1700672583,True,0,0,0,0,True,False,False,True,
151085765,"{'steamid': '76561198153765767', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 258, 'playtime_last_two_weeks': 0, 'playtime_at_review': 258, 'last_played': 1700672448}",koreana,분위기가 너무 잘 구현되어 있어서 좋아요,1700672558,1700672558,True,0,0,0,0,True,False,False,True,
151078875,"{'steamid': '76561198059229867', 'num_games_owned': 1044, 'num_reviews': 13, 'playtime_forever': 2292, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2292, 'last_played': 1677413228}",koreana,재밌게잘나왔는데같은출시*도에발더스젤다왕눈이나옴,1700671438,1700671438,True,0,1,0,0,True,False,False,True,
151058607,"{'steamid': '76561198022476429', 'num_games_owned': 0, 'num_reviews': 17, 'playtime_forever': 4872, 'playtime_last_two_weeks': 0, 'playtime_at_review': 287, 'last_played': 1710908628}",koreana,진짜 초반 몰입도 좋고 그래픽도 좋다 호그와트 뽕도 차고 진짜 해리포터 좋아하는 사람들 한테는 필구 타이틀 단점 사양이 개같이 높아서 프레임 고정으로 놓고 하는게 너무 힘들다 보통 에 길들여진 사람들은 이게임 구매시 신중해야 한다 나올때까지 어떻게든 버티려고 하는데 겜 자체는 너무 재미있다 수집과 레벨링 벨런스가 좋은 겜이다 나오면 그떄 켜고 해야겠다,1700668248,1700668248,True,0,0,0,0,True,False,False,True,
151044224,"{'steamid': '76561198159201820', 'num_games_owned': 0, 'num_reviews': 42, 'playtime_forever': 142, 'playtime_last_two_weeks': 0, 'playtime_at_review': 142, 'last_played': 1698221220}",koreana,레비오사,1700666058,1700666058,False,1,0,0.523809552192687988,0,True,False,False,True,
150990049,"{'steamid': '76561198124878285', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 3211, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3211, 'last_played': 1677418831}",koreana,해리포터를 엄청 좋아하진 않았는데 게임 하고선 더 좋아졌네요 영화도 다시 봤어요 즐길 거리도 많고 게임도 너무 재미있게 했습니다,1700657413,1700657413,True,0,0,0,0,False,False,False,True,
150989459,"{'steamid': '76561197993703799', 'num_games_owned': 147, 'num_reviews': 2, 'playtime_forever': 2676, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2676, 'last_played': 1678548985}",koreana,기대 이상 게임 플레이가 생각보다 재밌음,1700657313,1700657313,True,0,0,0,0,True,False,False,True,
150981430,"{'steamid': '76561198031589091', 'num_games_owned': 0, 'num_reviews': 13, 'playtime_forever': 104, 'playtime_last_two_weeks': 0, 'playtime_at_review': 101, 'last_played': 1700656032}",koreana,해리포터 팬을 위한 선물,1700655921,1700655921,True,0,0,0,0,False,False,False,True,
150963921,"{'steamid': '76561198344620993', 'num_games_owned': 0, 'num_reviews': 13, 'playtime_forever': 5679, 'playtime_last_two_weeks': 0, 'playtime_at_review': 5679, 'last_played': 1693149938}",koreana,웬만하면 해리포터는 기대없이 무지성으로 플레이하는데 얘는 기대 이상으로 잘 나와서 놀랐음 여태 했던 다른 해리포터 게임들 주로 모바일 은 머글들한테는 절대 추천 안 하는데 얘는 추천 할만 함 주인공 얼굴 인게임 모델링이 이상하게 적용된 게 제일 큰 단점,1700652839,1700652839,True,0,0,0,0,True,False,False,True,
150958856,"{'steamid': '76561198126887085', 'num_games_owned': 0, 'num_reviews': 16, 'playtime_forever': 3510, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3510, 'last_played': 1682399460}",koreana,모으는게 귀찮지만,1700651923,1700651923,True,0,0,0,0,True,False,False,True,
150939306,"{'steamid': '76561198883390306', 'num_games_owned': 0, 'num_reviews': 31, 'playtime_forever': 3179, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3179, 'last_played': 1700648167}",koreana,막 엄청 거창한 스토리는 아니지만 나름 재밌었음,1700648229,1700648229,True,0,0,0,0,True,False,False,True,
150936303,"{'steamid': '76561198339714850', 'num_games_owned': 0, 'num_reviews': 6, 'playtime_forever': 2188, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1541, 'last_played': 1715345511}",koreana,새로운 맛은 없지만 재미있고 보는맛도 있는 게임이네요 다만 다른게임들도 마찬가지만 최적화좀 잘해줬으면 합니다,1700647656,1700647656,True,0,0,0,0,False,False,False,True,
150935514,"{'steamid': '76561198869927699', 'num_games_owned': 0, 'num_reviews': 2, 'playtime_forever': 2522, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2522, 'last_played': 1700647451}",koreana,아직 해리포터도 안본 쥐는 없겠지,1700647504,1700647504,True,0,0,0,0,True,False,False,True,
150928361,"{'steamid': '76561198886158850', 'num_games_owned': 0, 'num_reviews': 3, 'playtime_forever': 1233, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1137, 'last_played': 1700651814}",koreana,재밌어요,1700646085,1700646085,True,0,0,0,0,True,False,False,True,
150915979,"{'steamid': '76561198212412279', 'num_games_owned': 0, 'num_reviews': 7, 'playtime_forever': 531, 'playtime_last_two_weeks': 0, 'playtime_at_review': 531, 'last_played': 1700643523}",koreana,버그가 아니라 마법입니다,1700643542,1700643542,True,0,0,0,0,True,False,False,True,
150908737,"{'steamid': '76561198370746971', 'num_games_owned': 104, 'num_reviews': 5, 'playtime_forever': 645, 'playtime_last_two_weeks': 0, 'playtime_at_review': 542, 'last_played': 1700903755}",koreana,솔직히 슬리데린 기숙사 좃나 구림 뱀만 아니었어도,1700642027,1700642151,True,0,0,0,0,True,False,False,True,
150887307,"{'steamid': '76561198120252427', 'num_games_owned': 0, 'num_reviews': 102, 'playtime_forever': 328, 'playtime_last_two_weeks': 0, 'playtime_at_review': 328, 'last_played': 1708713167}",koreana,재밌어요,1700637494,1700637494,True,0,1,0,0,True,False,False,True,
150872951,"{'steamid': '76561197967246837', 'num_games_owned': 1085, 'num_reviews': 37, 'playtime_forever': 3016, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2988, 'last_played': 1712573558}",koreana,해리포터 프랜차이즈 팬이면 강추 영화판 디자인들을 상당수 채용해서 만약 영화를 다 봤다면 향수를 불러일으킵니다 해리포터 시리즈를 몰라도 재밌게 할 수 있는 게임이지만 만약 싫어하면 굳이 살 필요는 없는 게임,1700634307,1710645300,True,3,0,0.565217375755310059,0,False,False,False,True,
150848919,"{'steamid': '76561198415607019', 'num_games_owned': 0, 'num_reviews': 13, 'playtime_forever': 1950, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1947, 'last_played': 1700629338}",koreana,해리포터 시리즈를 좋아했던 사람으로서 게임하면서 영화나 책에서는 알지못했던 다양한것들을 알수있어서 재밌어요,1700629182,1700629182,True,0,0,0,0,True,False,False,True,
150843376,"{'steamid': '76561198260246133', 'num_games_owned': 0, 'num_reviews': 8, 'playtime_forever': 974, 'playtime_last_two_weeks': 0, 'playtime_at_review': 970, 'last_played': 1700641664}",koreana,해리포터 광팬은 검은 호수 넘어 보이는 호그와트만 쳐다봐도 좋다,1700628121,1700628121,True,0,0,0,0,True,False,False,True,
150831163,"{'steamid': '76561197980468568', 'num_games_owned': 555, 'num_reviews': 38, 'playtime_forever': 887, 'playtime_last_two_weeks': 0, 'playtime_at_review': 865, 'last_played': 1706172741}",koreana,해리포터 팬이라면 최고의 꼭 해봐야 할 게임,1700625815,1700625815,True,0,0,0,0,True,False,False,True,
150819447,"{'steamid': '76561198110552829', 'num_games_owned': 81, 'num_reviews': 6, 'playtime_forever': 134, 'playtime_last_two_weeks': 0, 'playtime_at_review': 134, 'last_played': 1700623355}",koreana,아이엠 그루트,1700623364,1700623364,True,0,0,0.482758641242980957,0,True,True,False,True,
150819245,"{'steamid': '76561198448232169', 'num_games_owned': 0, 'num_reviews': 10, 'playtime_forever': 2061, 'playtime_last_two_weeks': 0, 'playtime_at_review': 2061, 'last_played': 1700206427}",koreana,맛있다,1700623324,1700623324,True,0,0,0,0,True,False,False,True,
150819076,"{'steamid': '76561198052432289', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 8483, 'playtime_last_two_weeks': 0, 'playtime_at_review': 8483, 'last_played': 1684682699}",koreana,위자딩월드에 다른 평가는 필요없음,1700623291,1700623291,True,0,0,0,0,True,False,False,True,
150798801,"{'steamid': '76561198083625050', 'num_games_owned': 0, 'num_reviews': 11, 'playtime_forever': 3100, 'playtime_last_two_weeks': 0, 'playtime_at_review': 3100, 'last_played': 1700619259}",koreana,할게많음,1700619269,1700619269,True,0,0,0,0,False,False,False,True,
150790524,"{'steamid': '76561198212407400', 'num_games_owned': 0, 'num_reviews': 4, 'playtime_forever': 1937, 'playtime_last_two_weeks': 0, 'playtime_at_review': 1937, 'last_played': 1693385482}",koreana,빛당태,1700617614,1700617614,True,0,0,0,0,False,False,False,True,
